yourlist:M201911176746803381A1F0E0DB47453E0216320D0D7341K	Entry
107805	P43320
109950	Q14003
124932	A0AVI4
109207	P30711
115354	O60784
116209	O43766
124825	Q8TBZ5
231475	P56959
124891	Q96A22
128859	Q8NEY4
116847	O15084
125498	Q96QZ0
3509206	Q02843
127059	Q86SJ6
117649	Q8NEZ5
129134	A8TX70
568157	Q7RTU7
116693	Q9BZQ4
110805	O75380
106857	P55087
120439	Q8N5C6
122947	Q8NG66
127182	Q8NBF1
211424	Q9CXR1
107869	Q13363
127285	Q6NUI6
114952	Q14498
115957	Q9UJ98
106625	O43306
124775	Q6PJ21
122367	Q9BQ48
1148186	P0CJ75
113822	Q15849
115155	Q14146
117989	Q9H334
218262	Q8BXL7
120847	Q9P203
231097	Q4VBD2
31885	Q07657
126651	Q96MY1
115166	Q96PE2
36488	P38781
32368	Q06667
32929	P38328
118934	Q9NPG3
122114	Q9BSE4
109541	P11021
216532	Q99JZ7
36794	P40036
123777	Q9BXJ8
34947	P38626
117152	Q9NZV7
115587	O60337
248405	P70600
211746	Q91Z38
124780	Q8WV44
230178	Q9CPQ3
138737	A6NM11
114980	P45844
202439	P97814
127753	Q8N394
32674	P38205
121768	Q9C0B6
117590	Q9H4K7
109420	P09651
117045	Q9UBP5
129541	Q6ZMH5
117926	Q9UBF2
125115	Q9Y5B6
126771	Q8N130
125456	Q96DY2
113067	Q12816
249689	Q9EQL9
116785	P53582
207851	Q9JLB2
204773	P97379
36206	Q12402
120308	Q8N9N5
31235	P04802
113309	P09544
113568	P98168
112265	P55774
125433	Q96EH3
575596	A6NCK2
108997	P08151
120647	Q96DC7
123915	Q9UD71
127968	Q8NHV1
203958	Q6PDZ2
121621	Q9P2F8
136196	Q5T764
576069	Q6P582
203039	P28704
203034	Q9ES97
121074	Q9Y5I4
126189	Q86TG1
126216	Q0VFZ6
125871	Q4G112
119919	Q9NYK6
115436	Q96CV9
112300	Q9UBV2
115915	Q9Y275
236493	Q8BSS9
121806	Q9Y6N5
110375	O00470
123776	Q86UC2
117150	Q96PF2
111000	P54368
113268	O15240
122742	Q9BPY3
114416	Q13523
121121	Q9NUC0
109058	P01148
125940	Q6YFQ2
107289	P55212
116155	Q13530
112071	P83731
248290	P17220
207845	Q920Q2
111683	P55036
118155	Q9UGP5
126258	Q6ZP80
111920	O75677
129166	Q8NDV1
108627,1529403	P49356
111772	Q00577
225240	Q3V300
275955	O74423
121278	Q9NQR4
249676	P31000
122796	Q86UT6
129119	Q8IXQ8
212974	Q8BGH2
107423	P50851
198946	O54833
112496	P55854
31744	P31381
202317	P23204
123312	Q6P9B9
121600	Q8TD17
625175	Q9W596
125980	Q8TF64
111286	P36952
120187	Q9NXN4
113020	P60174
279718	Q9P546
121048	Q9Y5G6
119967	Q969U6
277894	P24782
115781	O15397
122342	Q9BYV1
110795	Q9Y6M9
206134	Q9QYY8
32483	Q02647
571831	A6NI86
110103	Q16787
118139	O15405
31881	P25044
129023	Q8N5C1
112660	P49888
203018	P15533
122507	Q96T21
124088	Q96ME7
107096	P23560
107347	P06126
112569	P20155
121458	Q969X5
114196	P42330
123332	Q8WTS6
275402	Q09878
121635	Q9P2C4
110819	P12036
203362	P60879
119041	Q9UHX3
125263	Q96G79
116026	Q9BVJ6
214171	Q9D2M8
124955	Q6ZP65
113176	P62256
109401	P54868
109793	P25025
122358	P82914
109816	Q14005
119690	Q9UHQ9
109836	P08476
212438	Q9CXY6
34935	P40522
124821	Q6AI12
107477	O14967
124652	Q504T8
124890	Q9BRP7
126369	Q4G0N4
214850	Q9DCX2
116195	Q99661
107499	P23528
127733,124576	Q96LI6
122548	Q9H5J8
112084	P18077
201384	Q63943
32021	Q12140
111544	P13727
204896	Q9WU72
130847	Q0P5N6
120800	Q9NWQ4
33115	P41811
3929	Q5D869
34861	P40467
228724	Q704Y3
107232	O60840
119224	Q9Y3B9
120075	Q9NY93
118079	Q9Y6X1
113563	O14863
117065	Q15032
115400,1529294	P59998
112670	Q15831
119154	Q6PIZ9
199486	Q8CHU3
114917	O14511
125885	Q6ZNG9
108511	P55899
112499	O95863
111617	P11908
119931	Q9NS66
126819	A6NI28
113265	P15692
107698	P12107
228650	Q99PV0
127839	Q147U1
204687	O35615
122817	Q53FD0
234628	Q8BMQ2
123742	P58166
126389	Q5F1R6
125601	Q96PB7
128785	Q8N3F0
128244	Q8NB16
676106	P49024
108351	O43491
38675	O62090
110860	Q15653
217976	Q8VDU0
110034	P52294
130709	Q86W26
115117	Q12767
116317	P53816
130884	Q8IYL3
126121	Q96N03
679225	P70082
107159	P62324
110126	P80188
247775	P37230
127061	Q8N6D5
107328	P32238
109314	P42858
211516	Q9CQZ6
199498	Q61527
112750	Q16559
129012	Q6RI45
127838	Q8WXF8
108328	P54851
121736	Q5VUG0
116483	Q9H0D6
277142	Q9UQW6
115064	Q86XD5
122157	Q9H8T0
115805	Q99943
116214	O75019
114011	Q9Y6E0
126614	Q9H765
134762	A1L170
107069	Q16548
229277	Q8R5B6
106862	P10275
117443	Q8IY47
120462	P57088
109275	Q02539
106954	Q15911
107808	P11844
122272	Q68CZ2
131346	Q7Z5P4
199841	Q08369
126828	Q6IQ23
609491	Q9UFP1
116296	O14522
119557	Q9UHF3
206023	Q9QYL7
278610	Q10106
112536	Q92673
108858	Q01415
204467	P70398
136818	Q8N7C0
131995	Q7Z6K3
203518	O35638
246892	P37091
214351	Q80X56
115749	P40123
115023	O94892
116551	Q9Y2I8
117957	Q9UI46
119289	Q9Y371
248795	Q63538
31927	P23594
120892	Q9P267
121726	Q9HCH0
116733	O94850
130617	Q8NBM4
202536	P35293
115357	Q13495
114902	O75352
246662	P23565
121150	Q9UKB3
199043	P98078
122909	Q9BSE5
130334	Q5JU67
126297	Q8WTQ7
117712	Q8NE01
121643	Q8N1G0
676733	P28683
109022	P17900
116516	Q5SYB0
111415	O43236
116485	Q9UKS7
235828	Q8BUK6
107846	Q6UVK1
114082	O75900
120594	Q969G6
279756	Q9P7T8
35627	P40150
124546	Q9C0D6
213291	Q9D0J8
110125	P31025
114810	O95864
123071	Q7Z3D6
107548	P52757
126846	Q6IPR1
110980	Q14980
126493	Q86UL3
123898	Q53GI3
124841	Q8N8A2
119238	P08218
113444	Q16587
127416	Q9H0F5
119932	P60893
123603	Q9NUH8
119601	Q9P0T4
36350	P20053
128349	Q6ZVT6
111513	Q00005
121186	Q9NR31
117561	Q5SW96
110145	O95202
137301	Q6NUM6
100010	Q641J8
199592	P50652
111643	P49810
107707	P21964
118015	Q15735
124722	Q9Y2P0
123333	Q9C0E8
31476	Q04491
127780	Q3MIR4
119518	Q9H446
116279	O95084
137028	A2RUT3
130290	Q96C28
125610	Q96NZ9
122815	Q5SRI9
120335	Q9NWT1
118837	A4D1P6
120705	Q96GN5
108133	Q9H3H5
115435	Q12931
37329	Q10666
117343	Q9UBB4
230675	Q7TPM1
112697	O00267
250178	P18421
113460	Q05481
107603	P10909
119300	Q4FZB7
124512	P57771
204423	Q9R0P9
125848	Q8NFA2
131983	Q6PEY0
275297	O74439
113377	Q15915
106707	P54819
27481	F4ID16
109982	Q9H2S1
114410	Q13144
115804	Q9BUP3
120638	Q6J9G0
107938	P33260
114811	Q9BUQ8
276686	P28748
122389	Q9H9J2
107369	P11836
127610	Q96NL8
121438	A4D1U4
192108	A0JN39
114071	O75334
119924	P57789
119993	Q9P2D3
119741	Q15506
113898	O75920
1776967	F5HF68
205142	Q9QWF0
126281	Q8TD46
109920	O60674
113934	Q16777
120882	Q9HBG6
113395	P17020
111545	P02810
122393	Q9H9V9
109316	Q92769
114788	Q9Y5X9
115938	P81408
119314	Q9Y577
111471	O14829
131639	Q5T7P3
198147	O08863
122577	Q9UGY1
110766	Q09161
122744	Q9H867
120610	Q8NEH6
114092	O14929
115175	O60315
111422	Q07864
31561	Q05899
107354	P07766
109137	P36969
125889	Q3MHD2
115489	Q6ZSZ6
128224	Q6QHF9
123514	Q9H7E2
120303	Q8TBF5
111363	O00168
280345	P53694
120392	Q9BZF9
114874	P24588
127878	Q96PI1
115673	Q9Y6X2
108042	O60220
107103	P13688
119710	O95232
107390	P28907
36688	P32622
204278	O70157
131170	Q63HK3
109214	Q00403
214722	Q8CGN4
112911	Q08188
111838	P43487
111028	O00300
129476	Q6PIV2
116125	Q15287
122280	Q9HAF1
32781	P38249
126586	Q8TDV5
115976	O14815
115315	Q9UKL3
126556	Q5JTC6
279063	O14104
114347	Q9UBX0
121087	Q9Y5I3
218674	Q6PHN9
120623	Q96SI9
36351	Q06623
114077	Q86W56
121661	Q9P260
113890	P51854
207318	Q9Z0Y1
116892	O43313
117586	Q9Y3T9
971803	P12978
123820	Q9H2L5
121080	Q9Y5H6
130203	Q8N8Z6
249866	P67999
114427	O43497
124193	Q9BX69
113102	Q99816
33965	P36048
111928	Q08116
120397	Q9NWB6
125967	Q86YE8
109054	P63211
109265	P22492
119424	Q9NZ09
132508	Q8N6R1
127005	Q8TDQ1
109467	O43248
125409	Q7LBE3
277387	P05734
106540	O75027
217808	Q9D4P0
119942	Q9NYB0
35115	Q04978
127358	Q53TS8
123561	Q9BZQ2
119678	Q9UK45
126523	Q8NGS7
126159	Q9H4G1
110365	Q16626
120482	Q5UIP0
234782	P61294
113696	Q12774
115056	Q14147
113322	O00258
116431	O95198
218774	Q61879
34496	P20676
121251	Q9NQU5
124140	A0AV02
117169	O95751
127029	Q8NCQ7
107569	O15111
126416	Q96RJ0
251611	Q8K430
110301	P21397
121568	Q9BTC8
118853	Q8N3Z3
107964	O43174
112899	O43294
123644	Q9H299
122866	Q32MQ0
112164	Q15404
135514	A9QM74
108368	P32856
127486	Q8N960
1205542	P04618
116191	Q9Y2P5
208133	P69566
127001	Q6ZVM7
135310	Q9UH36
32851	P38282
115505	Q9NS56
113169	P51668
230202	Q8K2H1
111658	P25789
68577	P05303
122795	Q5VYS8
278822	P50523
114003	O15400
131903	Q7Z794
126466	Q8WWH4
115455	Q03701
115574	O75940
223733	Q8K3W0
126362	Q7Z745
109463	P09630
128363	A6NNS2
125953	Q8IYI8
115278	Q9Y662
120085	Q8NBR6
203980	Q3UB74
279355	Q9UTQ6
107527	O95199
113121	Q15361
35596	P33338
121596	Q96PQ0
121026,608771	Q9GZY0
132506	Q5JS37
112629	P30872
35322	P40217
125121	Q8TDW5
107475	Q99626
125881	Q8WZ82
116638	Q96RV3
199939	Q8BGT0
215179	Q8VDL4
205180	Q9JMK2
124047	Q96J01
124601	Q96KR4
116771	Q6ZT07
117639	Q9ULY5
115270	O94808
114666	Q969Z0
126816	Q5HYJ3
111823	P54725
128947	Q6ZWJ1
115909	O95363
229263	Q8K4K4
35126	Q04712
122892	Q9H741
118167	Q5JU69
118167	Q8N2E6
117958	Q9Y639
120182	Q9H6U6
30949	P25369
129870	Q8N5Q1
114577	O43395
235504	P56726
121086	Q9Y5H9
128899	Q96MF2
117311	Q9Y3M2
131252	Q6UVM3
133037	A8MXD5
33098	P22855
116103	O95070
121760	Q96L34
120425	Q9GZU3
279014	P22193
126147	Q5VYV7
111668	Q99436
124729	Q5VWP3
124328	Q8TCT8
122785	Q8NCM8
123990	Q6YN16
280010	Q10241
106630	P41586
107955	P05108
122463	Q9BWQ6
214532	Q9D417
110394	P55081
211797	Q9D824
230866	Q8BIW1
111841	P62834
208489	P53994
116421	Q99653
119225	Q9Y3C0
120256	Q5VW36
126209	Q8WWR8
247702	P14668
33050	P22137
203217	Q9Z179
107785	Q13324
119253	Q6PKC3
217004	Q9DBS5
115331	Q9UQL6
115425	P61163
120792	O75400
36176	Q12341
113147	Q16881
113506	P51786
1777010	F5HI25
127551	Q86UQ4
199656	P16092
278928	P09988
130859	Q68DK7
131942	Q8N300
114364	O15519
122146	Q9H2S9
116515	Q8WY54
119623	Q96RN5
106952	O14525
207807	Q8R317
106689	P78504
35046	P54787
115188	O14523
110410	P21583
117462	Q9UQN3
117711	Q6P4Q7
158468	P07688
126270	Q4VC31
106853	Q13796
198669	P28033
116842	Q7LC44
119804	Q9UHF4
110777	O00483
33548	P32800
31225	Q07821
121653	Q9BZ72
128294	Q86T75
124268	Q8NBP5
115145	Q12765
110321	P02144
120145	Q8IYW2
125917	Q6A162
124095	Q96JN8
109380	P17693
117347	Q9UK39
121314	Q9P2N4
121549	Q9ULL5
122378	Q86WP2
108457	P00742
124182	Q9BZE0
123503	Q9BXR6
116729	Q9UPU7
112210	P21673
229972	Q7TT50
116689	O94919
214028	Q9D6P8
121579	Q9NRX5
119399	Q8WU39
116684	O75037
198291	P01887
201587	Q7TSJ2
122590	Q0VDD7
122175	Q49AM3
108188	O14640
122856	Q96HQ0
32230	P21734
113906	Q99424
204702	O08900
115228	Q7L1I2
124881	Q32MK0
17235	Q5S2C3
118959	Q9Y5Z7
106922	Q99929
107780	Q03060
1529298,115700	Q96PK6
231327	Q91W40
34866	P20967
31237	Q12431
118867	Q9P000
108193	O14656
32334	Q05637
34529,32446	P32324
114466	O00401
121519	Q9UGV2
279457	Q09668
576066	P0CG39
123647	Q2KHT4
255576	P82808
198155	Q00623
106830	P51693
110219	O75581
128313	Q5JX71
111245	P15259
34888	P40487
127615	Q86X53
32153	Q03835
109893	P20702
118791	Q9Y343
108100	Q09013
108960	Q92847
127777	A5D6W6
198290	Q62036
219504	Q9JJR9
127145	Q5VW32
122363	Q8IXM3
128532	Q8NH73
246400	P06686
116801	Q9Y4P1
36599	P33334
126308	Q96MI6
199977	P62880
118888	Q6UB99
125702	Q4KMG9
249114	P62634
32441	Q12159
112710	P23763
112903	Q15582
35020	P25335
121460	Q5SYE7
113918	Q9ULV1
117199	O94806
131899	Q8IV04
117810	Q96S38
122846	Q96I59
228950	Q8C7N7
276053	P87228
116387	Q9UHI6
111335	Q99959
278924	P09322
113113	Q53GA4
936688	P0CG41
936688	Q8IX94
112919	Q07283
128831	Q8N129
111914	P35250
212464	Q9CQU3
122232	Q9BQQ3
121814	Q9NPP4
207833	Q9R1C7
219934	Q9EQ32
214866	Q6A068
277493	O14368
108405	P11474
218862	B5X0E4
112150	P55042
32142	P35179
247268	P50430
121436	Q8NI27
111670	P10082
109477	P31277
131462	Q3ZCM7
121830	P15622
31648	Q06010
117980	Q9H3K2
223871	Q922D8
129164	Q8N228
114064	P56730
130343	Q9BUH6
130779	O95221
247169	P70498
31857	P23595
36459	P18962
1777030	Q9QR71
277242	Q02099
106666	P35626
118868	Q9BTX3
126843	Q6ZTI6
112742	Q15545
109999	Q12840
277250	Q9Y8G3
127213	Q8N6F1
120231	Q9NXE8
110342	P33992
249213	Q62625
129883	P10072
119513	Q9Y5K8
116774	Q9UPT6
592068	Q5FWP4
115790	Q8IVL6
110713	P35580
123131	Q6NSJ5
108538	P09038
113104	P16473
201009	O35343
114323	O14763
131677	Q7Z3Y9
112296	P55735
110048	P12035
119673	Q9BW30
106640	P11766
107572	P12277
114420	O75843
118962	Q96C36
109706	P18065
117101	O95295
113266	P49765
123526	Q9H246
116631	Q9Y2E4
126496	Q8NA75
125411	Q96CT7
117747	Q92882
111476	P45877
36458	P38764
117384	Q9BZL6
117446	Q8N490
112481	P51532
110816	Q14511
218881	Q8CBG9
123225	Q8NFU7
110403	Q10469
108836	P28472
231647	Q8CFH6
108118	O14576
107175	P02747
32501	Q04110
111941	Q15382
278112	O42665
111688	O75832
120241	Q68DV7
114038	O60507
32553	P19358
111059	P55809
207890	Q8C8M1
111179	Q01064
111721	Q13308
206147	Q9WUQ2
31930	Q12018
127720	Q70EK9
122822	Q8N6T0
110894	P15531
107246	P29377
120366	Q96EY7
118006	Q99766
119929	Q9NY99
126427	Q8IYS1
108402	P10768
119694	Q9ULC3
34693	O14468
4263557	P03126
127835	Q6ZNH5
278588	O42832
123210	Q9HAV7
110996	P04181
279608	O14111
110667	Q13505
122935	Q9H8X9
123187	Q96CM8
132915	Q8N831
127990	Q14929
114555	P40818
123785	Q96RW7
112416	P53814
111129	P05166
32809	P38263
112671	Q9UQB9
248302	O35796
116644	Q9UPX0
33450	P46950
280453	Q8TFH1
115590	O75971
123245	Q6UXN9
112713	Q9UBD3
108902	Q04446
116339	O75475
115891	O95969
113818	Q92667
124168	Q9BZE7
31860	P0CX86
31860	P0CX87
109318	P51858
122279	Q9H8X2
108488	P49327
110747	Q15742
213894	Q91XD6
118891	Q9NZQ7
35104	P33441
115147	Q92551
124332	Q8NAT1
32995	P46655
107801	P05813
116628	Q9Y2G0
755850	Q86W11
106804	P09525
123511	Q9BY71
109940	P16389
114854	Q9Y5K3
112943	Q04724
107878	O60931
122956	Q9NP73
126210	Q8IUH3
107815	Q14894
211651	Q9CR68
131512	A5D8T8
116701	O75155
222545	Q9DC28
121676	Q96L91
34497	P27810
117366	Q9H8H3
115075	O15015
126873	Q8N4B1
127439	Q6ZNL6
208492	Q9JMA1
109919	P23458
129592	Q8N5I3
199323	Q61495
127021	Q8IWX7
123622	Q6P587
230673	Q80U93
127085	Q8WZ59
127385	Q53RT3
124964	Q9BQP7
107124	P34820
118065	Q9UHF5
120727	Q8WWQ8
121630	Q8NCU4
109868	P14316
113960,113956,113959,113964,299853,113955,125732,113899,113958,113962,113961,113966,113963,113957	P62805
112277	P47992
111656	P25787
125906	Q6P531
118164	Q96HU1
35746	P53940
32813	P06787
124435	Q9H2J1
32866	P20049
201583	Q9QYR6
116521	Q8NE35
123085	Q9HCF6
224976,200952	Q9QWT9
110307	Q96JE9
111784	O14678
122907	Q9H8L6
108447	P00734
230728	A2AH22
120009	Q9NQI0
114308	O15389
110012	P43629
126319	Q8N1A6
126002	Q8TF44
117971	O43561
120477	Q9HC36
109169	Q14416
120062	Q9NQ48
107285	P42575
277113	P17478
110382	P61006
114483	Q53T94
117659	Q9H267
221609	Q8R0L9
119641	Q9Y2X8
159108	P04695
108035	Q01524
106878	P05089
203523	P42227
116079	Q9UBK5
36389	P17076
207650	O88343
117303	O75409
114533	O95832
119287	Q9Y366
200858	Q62137
125454	Q969Q4
107160	Q06187
115778	Q8IWX8
124202	Q96SB3
112352	Q99961
117367	Q8N961
280000	Q9UT19
115294	Q9UHV7
121111	Q5T5P2
120753	Q96EF0
124702	Q96GV9
33049	P32558
120019	Q8N344
109824	Q13418
125590	Q8WXF3
124046	Q9BR61
115194	O94898
212485	Q9CQR6
120480	Q8ND04
33135	P26309
276967	Q01475
212113	Q80ZW0
122724	Q6P1J9
116661	O75643
28736	O82656
115003	O94851
205938	Q9JKF1
117051	O15034
107071	Q92843
121208	Q9NRA0
124681	Q7Z340
123513	Q6PIJ6
110171	O14639
113860	Q02040
130843	Q0P5P2
111114	P26367
116793	Q14689
121602	Q9P2K2
127454	Q8WU76
111931	P49798
110315	P42679
107386	P16671
112803	O43680
119431	Q9NZP8
108931	P55107
110434	P46013
119558	Q9UHG0
121711	Q9HCK0
106855	P41181
110056	P13645
124967	Q8IWE2
124077	Q8NCY6
112214	Q15800
113499	Q15072
106726	P51648
234840	Q9CQD1
123257	Q9H2K2
125147	Q9C009
33048	P34164
122735	Q9H0E3
124715	Q96A05
117508	O43300
35132	Q03697
36022	P39011
109033	P04899
110435	Q9UL63
135676	Q6ZYL4
111523	P60510
120161	Q9H3H1
123219	Q9H204
247667	P54748
277541	O74820
198445	Q9CXW3
111595	O14733
124776	O95760
211458	Q7TMF3
116127	P53999
108594	Q08050
107828	Q99062
126221	A1KXE4
36834	P39966
115608	Q5VZM2
121369	Q9NQ88
123052	A0AVF1
114161	O76081
109588	P28223
232785	Q68FG0
120578	Q9HAW0
32205	Q03768
127010	Q8N7B9
232092	Q8CJG0
126558	Q6UXV4
133100	A1IGU5
110213	Q12912
119353	Q9UJT0
198596	P22646
124379	Q96GA3
108079	P55073
33530	P53335
113834	Q16674
112888	P19532
124265	Q6RUI8
117652	Q9UK97
121702	Q9HCM3
112541	P41225
109130	Q9HBH9
122597	Q96C19
122823	Q38SD2
123578	Q8TAE6
123784	Q9BZG1
215035	Q9D6T1
127754	Q5QGZ9
34434	Q12398
108889	P54826
32740	P38077
114284	O43506
278926	O13849
124785	Q96AC6
217891	Q8CI08
202111	O35973
122791	Q9H8W4
112314	P63302
111522	Q08209
117673	Q99417
35209	P33748
199689	O35465
120208	Q9NXJ5
111883	P10745
1776972	F5HB98
110746	Q13506
203593	Q6A028
124109	Q9UJA3
116118	Q9UNE0
113134	P23258
109888	P38570
123230	Q9BRR0
108367	P34913
217250	P63032
120590	Q9NUV7
122736	Q5W0B1
129211	Q765I0
124099	Q96KG7
202193	P68181
114356	O14786
570763	A6NI56
136037	Q6DHV5
114683	P49137
114927	O75367
113321	O14905
116310	Q13610
125919	Q19AV6
116059	Q8WUF5
122989	Q5T089
120410	Q9NW82
248111	P11598
115542	O75817
576546,325062	Q9UBD0
278502	O42854
114801	O60711
112808	P20062
130271	Q8N8F7
108862	Q10471
276743	Q9Y700
124015	Q5VUJ9
122325	Q9H6E5
108596	O43638
107678	P02461
31384	P32485
120722	Q8TD57
116067	Q9Y230
109220	P32780
127373	Q96LZ7
114910	O75437
248591	Q9JM59
31192	P43608
119023	Q9NQT6
116466	P26368
114081	P52849
121199	Q9NZ56
117689	Q9UJY1
110047	P35908
159601	P61823
107340	P51959
131920	Q8N4L4
198649	Q64261
120678	Q9H300
114761	Q13427
108226	Q92633
128968	Q8NFU5
120595	Q9BRF8
113579	Q14114
124130	Q8N983
118928	Q9NZI5
128670	P51991
123974	Q9BTT4
117666	O75616
300002	Q9Y4X1
128878	Q8NHZ8
204524	P20152
109552	P07900
120511	Q9NVI1
107051	O14514
117517	Q9GZR1
123812	Q9BYQ0
254286	P85834
116060	O15446
212386	Q9D720
113593	P78543
108929	O14793
33067	P39938
113698	Q9UDV6
113801	Q01650
119934	Q8TB36
122560	Q9BUN5
125438	Q86VW2
203184	P17433
121995	Q9NU02
111438	O00411
31685	Q06412
120098	Q9UKG9
113349	P18887
110004	P43627
236652	Q504M8
31152	P43588
1776959	Q2HRC9
204900	P63072
203213	Q62417
204416	P60605
125936	Q8IY67
124474	Q96J66
108308	Q12926
125706	Q8N5I9
203032	Q8C6B2
112513	P08579
201867	Q9R1A3
35618	P40151
110985	O15381
114595	O76050
117985	O95274
117063	Q15043
107203	Q9Y2G1
120313	Q96DW6
114398	O95470
211830	Q922Y2
33342	P53038
129858	Q08AG5
111798	P09417
119800	Q96DB9
123755	Q86WA8
122926	Q9H792
250751	Q9EPI6
230907	Q6RT24
120194	Q9HCH5
127392	Q8TDB6
112938	P04183
109732	P01591
31683	Q06411
123169	Q969K3
34924	P32844
1776968	P0C788
1776968	Q98146
121179	Q9BXA5
203609	Q62277
112738	Q92750
122601	Q9BTV4
120813	Q8N565
114298	Q92956
114735	Q15650
115879	Q96B01
126976	Q96M29
114173	O60763
113783	P56279
124893	Q8N183
129199	Q7Z6I6
119948	Q9Y548
198339	Q9WTZ9
124318	Q96K78
118053	Q9NZH7
117723	P62072
123583	Q96K19
113165	P22314
126500	Q96D59
36612	Q03558
125510	Q969P6
115261	Q9Y5Q3
112707	O95425
212433	Q9D1P2
111636	O43240
125954	Q6NVH7
116298	Q9UNN5
109871	Q13568
114243	O95977
126492	A1KZ92
116285	O75449
115515	O95390
108419	P43268
113398	P17023
207700	Q9JIG8
116344	Q9UKP4
118125	O95393
112248	P47872
120815	Q9ULM3
121009	Q9P2J3
114341	Q00532
127708	Q8NHV9
107532	Q12873
108230	P14138
116128	Q92484
124684	Q96BN8
204459	Q9CZ13
219910	Q91Y57
124368	Q96K30
115702	O14613
201092	P54227
134231	A6NK44
31305	Q07978
33010	P53036
138943	Q8WUX2
119264	Q9BYD3
120237	Q6P6C2
114394	O95498
108391	O75460
111736	P18031
131566	Q86UN3
125222	Q8N3E9
276975	P58234
128772	Q8NCG7
111173	O43924
111474	P62937
109921	P52333
114267	Q9H013
201345	P25206
119370	Q9P212
121091	Q9BXU3
32469	Q04195
110744	Q01538
217656	A0JNT9
1776950	F5HGJ3
107129	P05423
608350	A6NGC4
118873	Q9Y6A4
277174	P87158
118094	Q9Y4L5
128571	Q2T9J0
120777	Q9UPI3
121410	Q8IWA5
1205547	P18095
107833	P47710
115914	Q14344
114525	O43581
121915	Q9GZV3
109504	O95081
115420	Q9H422
122783	Q9H6T3
114449	Q92558
111314	O00459
104	Q9ZUA0
115312	O95758
120478	Q9NVQ4
128270	Q8WU68
107228	Q00975
116066	Q9Y251
115264	P42331
116909	Q5TAX3
115723	Q9Y6A5
211790	Q9D304
108170	Q9Y4J8
112243	P51172
1776944	Q2HR64
33820	P32529
121699	Q9HCM7
119320	Q9Y597
126095	Q96L03
119389	Q9P2A4
113174	P62253
122432	Q8TBC5
129862	Q4G0G5
121722	Q8IYD8
198667	P53566
116570	Q9UPV9
134348	Q8NEE0
114445	Q9UBB5
114098	Q99489
109099	Q13304
123015	Q9H7X3
158412	P79132
125425	Q96MG8
29412	Q9SYM5
201101	P02469
111839	P49792
123895	Q8N9L1
107137	P07738
112203	Q53FZ2
117722	Q9Y5L4
1678092	F5HI85
1678092	P16769
116775	Q9NZ52
32957	P38340
123140	Q8N2U9
121259	Q9NS85
115113	Q92613
120923	Q9NYH9
114540,131701	O14598
31838	P32495
34576	Q12446
200813	Q8C863
122824	Q9H875
107935	P33261
109201	P28161
109984	O15554
121567	Q8N0W4
201346	P97310
122599	P46736
228352	Q91X05
107367	P08571
108134	P16444
127808	Q3MIP1
116283	O95059
111574	Q04759
125215	Q4G0F5
109431	P61978
111285	P29622
124770	Q8IYN2
68734	Q9U1H9
109523	P28845
120029	Q9HBD1
229522	Q8VIM5
207603	Q9JKW0
116277	Q9UNA0
114096	P52429
107126	O00238
116754	Q8IY18
124849	Q9HCM2
114570	O15374
123224	Q96M94
106870	P84077
132320,132321	A5PLL7
113183,132321	Q13404
121980	Q9H596
112646	Q99469
129628	Q9Y4F5
116995	Q9Y3R0
122533	Q9BV35
108127	P04053
107399	Q08722
109094	P49682
32944	P32449
120643	Q96HP8
126405	Q8WYK0
112366	P34896
220238	Q9JI74
116363	O75554
119228	Q9NS18
279750	P36615
248921	P12760
208553	Q9JHR9
212756	Q9CQ71
36914	P06843
117442	Q96PM9
110989	P51810
119054	Q9H223
124208	Q96PE7
115137	Q14008
200943	O35066
120060	Q9GZT9
109898	P56537
130042	Q4G0W2
208443	Q99MZ3
277291	Q9UR17
127763	Q8N695
106699	P35869
107987	Q92904
36687	P32621
119570	Q9P035
206043	Q99M31
124854	Q96QD5
107291	Q14790
204607	Q60596
108968	P35212
128304	Q6Q759
568295	A6NMK7
114649	O95461
222369	Q91V92
131390	A8MTJ3
198512	Q02248
123806	Q9BYS1
108432	Q16394
278156	P31406
252352	Q6AXU6
130136	Q8N4F7
114391	O15056
116750	Q9Y4B4
121325	O60218
35832	P40344
123936	Q8WVX9
125966	Q6DD87
127464	Q96MZ4
127772	Q8N9W8
113115	Q13630
249533	P62738
127387	O95045
204307	P70196
125852	Q8N0W5
199238	P70396
110246	O60880
117156	Q9ULV8
106604	Q08043
108420	P41161
120260	Q86Y56
115964	O75884
121516	Q9HBI5
112288	P48061
110261	Q15797
114213	O15371
112221	O15265
121226	Q9BPU6
129223	Q60I27
110726	O94832
215941	Q8K4I3
107403	P19256
251598	Q9QXU9
276800	P18253
279264	Q09781
122789	Q659A1
110572	Q99966
124216	Q969Y2
122085	Q9HBH1
110972	O00634
251330	Q91ZQ0
119923	Q9UJM3
278614	P0C8R3
110199	P28300
106750	P05186
121022	P0CG37
109583	P28222
116512	Q7L0R7
123620	Q9Y4W2
202582	Q9ERU9
31066	P25656
129889	Q5SNV9
207996	Q8VBZ3
114529	P78369
108353	Q08495
116231	Q9UJV3
119076	Q9UJ71
16219	Q8LAY8
107859	Q05048
127930	Q8IWK6
214910	Q9CW46
123800	Q6ZQQ6
128366	Q8NFG4
114059	O14893
246804	P63331
